program,faculty,campus,duration,eng_taught,type,url
Bachelor of Engineering (Honours) (Civil with Architecture),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-civil-with-architecture
Bachelor of Actuarial Studies / Economics,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-economics
Bachelor of Commerce / Economics,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-economics
Bachelor of Actuarial Studies / Computer Science,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-computer-science
Bachelor of Commerce / Computer Science,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-computer-science
Bachelor of Commerce / Information Systems,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-information-systems
Bachelor of Actuarial Studies / Information Systems,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-information-systems
Bachelor of Actuarial Studies / Commerce,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-commerce
Bachelor of Engineering (Honours) (Biomedical Engineering),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-biomedical-engineering
Bachelor of Design / Education (Secondary),"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-design-education-secondary1
Bachelor of Engineering (Honours) (Nuclear Engineering),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-nuclear-engineering
Bachelor of Engineering (Honours) (Mechanical Engineering),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-mechanical-engineering
Bachelor of Engineering (Honours) (Geoenergy & Geostorage),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-geoenergy-geostorage
Bachelor of Science / Education (Secondary),"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-education-secondary
Bachelor of Engineering (Honours) (Renewable Energy),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-renewable-energy
Bachelor of Science (Computer Science) / Fine Arts,Engineering,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-computer-science-fine-arts
Bachelor of Engineering (Honours) (Software),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-software-engineering
Bachelor of Commerce / Media,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-media
Bachelor of Engineering (Honours) (Quantum Engineering),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-quantum-engineering
Bachelor of Engineering (Honours) (Robotics and Mechatronics),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-robotics-and-mechatronics
Bachelor of Fine Arts / Media,"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-fine-arts-media
Bachelor of Engineering (Honours) (Surveying),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-surveying
Bachelor of Engineering (Honours) (Chemical Product Engineering),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-chemical-product-engineering
Bachelor of Engineering (Honours) (Environmental),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-environmental-engineering
Bachelor of Engineering (Honours) (Civil),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-civil-engineering
Bachelor of Engineering (Honours) (Computer),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-computer-engineering
Bachelor of Engineering (Honours) (Electrical),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-electrical-engineering
Bachelor of Engineering (Honours) (Mechanical and Manufacturing Engineering),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-mechanical-and-manufacturing-engineering
Bachelor of Commerce / Fine Arts,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-fine-arts1
Bachelor of Media / Arts,"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-media-arts
Bachelor of Engineering (Honours) (Mining),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-mining-engineering
Bachelor of Engineering (Honours) (Photovoltaics and Solar Energy),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-photovoltaics-and-solar-energy
Bachelor of Engineering (Honours) (Aerospace Engineering),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-aerospace-engineering
Bachelor of Engineering (Honours) (Materials Science & Engineering),Science,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-materials-science-and-engineering
Bachelor of Engineering (Honours) (Chemical Engineering),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-chemical-engineering
Bachelor of Science / Social Sciences,Science,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-social-sciences
Bachelor of Science / Science (Computer Science),Engineering,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-computer-science
Bachelor of Commerce / Arts,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-arts
Bachelor of Science / Fine Arts,Science,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-fine-arts1
Bachelor of Economics / Science,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-economics-science
Bachelor of Commerce / Aviation (Management),UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-aviation-management
Bachelor of Fine Arts / Arts,"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-fine-arts-arts1
Bachelor of Actuarial Studies / Science,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-science
Bachelor of Commerce / Science,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-science
Bachelor of Arts / Education (Secondary),"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-arts-education-secondary
Bachelor of Science / Arts,Science,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-science-arts
Bachelor of Science (Computer Science) / Arts,Engineering,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-computer-science-arts
Bachelor of Commerce / Design,UNSW Business School,主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-design1
Bachelor of Education (Primary) (Honours),"Arts, Design & Architecture",主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-education-primary-honours
Bachelor of Design / Media,"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-design-media
Bachelor of Engineering (Honours),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours
Bachelor of Information Systems (Co-op) (Honours),UNSW Business School,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-information-systems-co-op-honours
Bachelor of Biotechnology (Honours),Science,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-biotechnology-honours
Bachelor of Fine Arts / Education (Secondary),"Arts, Design & Architecture",主校区,4,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-fine-arts-education-secondary1
Bachelor of Food Science (Honours),Engineering,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-food-science-honours
Bachelor of City Planning (Honours),"Arts, Design & Architecture",主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-city-planning-honours
Bachelor of Commerce (Co-op) (Honours),UNSW Business School,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-commerce-co-op-honours
Bachelor of Advanced Computer Science (Honours),Engineering,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-computer-science-honours
Bachelor of Medicinal Chemistry (Honours),Science,主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-medicinal-chemistry-honours
Bachelor of Psychology (Honours),Science,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-psychology-honours
Bachelor of Science (Advanced Mathematics) (Honours),Science,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-mathematics-honours
Bachelor of Social Work (Honours),"Arts, Design & Architecture",主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-work-honours
Bachelor of Landscape Architecture (Honours),"Arts, Design & Architecture",主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-landscape-architecture-honours
Bachelor of Interior Architecture (Honours),"Arts, Design & Architecture",主校区,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-interior-architecture-honours
Bachelor of Advanced Science (Honours),Science,主校区,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-advanced-science-honours
Bachelor of Civil Engineering (Honours) (Canberra),UNSW Canberra,Canberra,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-civil-engineering-honours-canberra
Bachelor of Mechanical Engineering (Honours) (Canberra),UNSW Canberra,Canberra,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-mechanical-engineering-honours-canberra
Bachelor of Aeronautical Engineering (Honours) (Canberra),UNSW Canberra,Canberra,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-aeronautical-engineering-honours-canberra
Bachelor of Electrical Engineering (Honours) (Canberra),UNSW Canberra,Canberra,4,TRUE,单学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-electrical-engineering-honours-canberra
Bachelor of Naval Architecture Engineering (Honours) (Canberra),UNSW Canberra,Canberra,4,TRUE,交叉学科（单学位）,https://www.unsw.edu.au/study/undergraduate/bachelor-of-naval-architecture-engineering-honours-canberra
Bachelor of Applied Exercise Science / Master of Clinical Exercise Physiology,Medicine & Health,主校区,4.4,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-applied-exercise-science-master-of-clinical-exercise-physiology
Bachelor of Engineering (Honours) / Engineering Science,Engineering,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-engineering-science
Bachelor of Engineering (Honours) (Materials Science & Engineering) / Engineering Science,Science,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-materials-science-and-engineering-engineering-science
Bachelor of Psychological Science / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-psychological-science-law
Bachelor of Engineering (Honours) / Master of Engineering (Electrical Engineering),Engineering,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-master-of-engineering-electrical-engineering
Bachelor of Science (Computer Science) / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-computer-science-law
Bachelor of Engineering (Honours) (Civil) / Surveying,Engineering,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-civil-surveying
Bachelor of Actuarial Studies / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-actuarial-studies-law
Bachelor of Engineering (Honours) / Master of Biomedical Engineering,Engineering,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-engineering-honours-master-of-biomedical-engineering
Bachelor of Media / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-media-law
Bachelor of Social Sciences / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-social-sciences-law
Bachelor of Fine Arts / Law,Law & Justice,主校区,5,TRUE,双学位,https://www.unsw.edu.au/study/undergraduate/bachelor-of-fine-arts-law1
Bachelor of Vision Science / Master of Clinical Optometry,Medicine & Health,主校区,5,TRUE,本硕连读,https://www.unsw.edu.au/study/undergraduate/bachelor-of-vision-science-master-of-clinical-optometry
