program,faculty,campus,duration,eng_taught,type,url
Italian Philology,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/italianistik-bachelor-hauptfach-2921.html
Japanese Studies,"Faculty for the Study of Culture",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/japanologie-bachelor-hauptfach-2923.html
Communication Science,Faculty of Social Sciences,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/kommunikationswissenschaft-bachelor-hauptfach-2928.html
Art and Multimedia,"Faculty of History and the Arts + Faculty of Mathematics, Informatics and Statistics",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/kunst-und-multimedia-bachelor-hauptfach-2933.html
Art History,Faculty of History and the Arts,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/kunstgeschichte-bachelor-hauptfach-2931.html
Art Education,Faculty of History and the Arts,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/kunstpaedagogik-bachelor-hauptfach-2935.html
Latin Philology,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/latinistik-bachelor-hauptfach-2936.html
Mathematics,"Faculty of Mathematics, Informatics and Statistics",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/mathematik-bachelor-hauptfach-2940.html
Media Informatics,"Faculty of Mathematics, Informatics and Statistics",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/medieninformatik-bachelor-hauptfach-2942.html
Media and Cultural Studies,"Faculty of Languages and Literatures",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/medienkulturwissenschaft-bachelor-hauptfach-27648.html
Musicology,Faculty of History and the Arts,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/musikwissenschaft-bachelor-hauptfach-2953.html
Near and Middle East,"Faculty for the Study of Culture",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/naher-und-mittlerer-osten-bachelor-hauptfach-2955.html
North American Studies,"Faculty of Languages and Literatures",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/nordamerikastudien-bachelor-hauptfach-2960.html
Education and Educational Science,Faculty of Psychology and Educational Sciences,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/paedagogik-bildungswissenschaft-bachelor-hauptfach-2964.html
Pharmaceutical Sciences,Faculty of Chemistry and Pharmacy,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/pharmaceutical-sciences-bachelor-hauptfach-2967.html
Philosophy,"Faculty of Philosophy, Philosophy of Science and Religious Studies",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/philosophie-bachelor-hauptfach-2969.html
Phonetics and Speech Processing,"Faculty of Languages and Literatures",主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/phonetik-und-sprachverarbeitung-bachelor-hauptfach-2975.html
Physics,Faculty of Physics,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/physik-bachelor-hauptfach-3840.html
Physics plus Meteorology,Faculty of Physics,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/physik-plus-meteorologie-bachelor-hauptfach-3841.html
Political Science,Faculty of Social Sciences,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/politikwissenschaft-bachelor-hauptfach-2986.html
"Prevention, Inclusion and Rehabilitation for Hearing Impairment (Model Degree Program)",Faculty of Psychology and Educational Sciences,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/praevention-inklusion-und-rehabilitation-pir-bei-hoerschaedigung-modellstudiengang-bachelor-hauptfach-29504.html
"Prevention, Inclusion and Rehabilitation for Hearing Impairment",Faculty of Psychology and Educational Sciences,主校区,3,FALSE,交叉学科（单学位）,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/praevention-inklusion-und-rehabilitation-pir-bei-hoerschaedigung-bachelor-hauptfach-2981.html
Psychology,Faculty of Psychology and Educational Sciences,主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/psychologie-bachelor-hauptfach-2991.html
Religious Studies,"Faculty of Philosophy, Philosophy of Science and Religious Studies",主校区,3,FALSE,单学位,https://www.lmu.de/de/studium/studienangebot/alle-studienfaecher-und-studiengaenge/religionswissenschaft-bachelor-hauptfach-3000.html
