program,faculty,campus,duration,eng_taught,type,url
Economics,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/econn/
Geography and Resource Management,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/grmdn/
Global Communication,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/gcomn/
Global Studies,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/glsdn/
Government and Public Administration,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/gpadn/
Journalism and Communication,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/commn/
Psychology,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/psycn/
Social Science (Broad-based),Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/bsscn/
Social Work,Faculty of Social Science,主校区,4,FALSE,单学位,https://admission.cuhk.edu.hk/programme/sowkn/
Sociology,Faculty of Social Science,主校区,4,TRUE,单学位,https://admission.cuhk.edu.hk/programme/socin/
Urban Studies,Faculty of Social Science,主校区,4,TRUE,交叉学科（单学位）,https://admission.cuhk.edu.hk/programme/urspn/
BBA(IBBA)-JD Double Degree Programme,Faculty of Business Administration+Faculty of Law,主校区,5,TRUE,双学位,https://admission.cuhk.edu.hk/programme/bajdn/
Chinese Language Studies (BA) and Chinese Language Education (BEd),Faculty of Education,主校区,5,FALSE,双学位,https://admission.cuhk.edu.hk/programme/cledn/
"Early Childhood Education",Faculty of Education,主校区,5,FALSE,单学位,https://admission.cuhk.edu.hk/programme/becen/
English Studies (BA) and English Language Education (BEd),Faculty of Education,主校区,5,TRUE,双学位,https://admission.cuhk.edu.hk/programme/eledn/
Mathematics and Mathematics Education,Faculty of Education,主校区,5,TRUE,交叉学科（单学位）,https://admission.cuhk.edu.hk/programme/bmedn/
"Physical Education, Exercise Science and Health",Faculty of Education,主校区,5,FALSE,单学位,https://admission.cuhk.edu.hk/programme/peshn/
Nursing,Faculty of Medicine,主校区,5,FALSE,单学位,https://admission.cuhk.edu.hk/programme/nursn/
Bachelor of Medicine and Bachelor of Surgery (MBChB),Faculty of Medicine,主校区,6,TRUE,单学位,https://admission.cuhk.edu.hk/programme/medun/
Bachelor of Medicine and Bachelor of Surgery – Global Physician-Leadership Stream (MBChB-GPS),Faculty of Medicine,主校区,6,TRUE,单学位,https://admission.cuhk.edu.hk/programme/medun-gps/
Chinese Medicine,Faculty of Medicine,主校区,6,FALSE,单学位,https://admission.cuhk.edu.hk/programme/bcmen/
Interdisciplinary Data Analytics & X Double Major Programme,Faculty of Business Administration+Faculty of Engineering+Faculty of Science,主校区+Shenzhen,2+2,TRUE,联合培养,https://admission.cuhk.edu.hk/programme/indan/
Human Movement Science and Health Studies,Faculty of Education,主校区+BSU,2+2,TRUE,联合培养,https://admission.cuhk.edu.hk/programme/hmshn/
Aerospace Science and Earth Informatics & X Double Major Programme,Faculty of Engineering+Faculty of Science+Faculty of Social Science,主校区+Shenzhen,2+2,TRUE,联合培养,https://admission.cuhk.edu.hk/programme/asein/
Economics (CUHK-Tsinghua University Dual Undergraduate Degree Programme),Faculty of Social Science,主校区+Tsinghua University,2+2,TRUE,联合培养,https://admission.cuhk.edu.hk/programme/ecotu/
