program,"faculty",campus,duration,eng_taught,type,url
Business Management / Design,"Faculty of Business, Economics and Law + Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-design-2554
Business Management / Diploma in Languages,"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-business-management-diploma-languages-2543
Business Management / Economics,"Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-economics-2181
Business Management / Education (Secondary),"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-education-secondary-2298
Business Management / Information Technology,"Faculty of Business, Economics and Law + Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-information-technology-2571
Business Management / Journalism,"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-journalism-2510
Business Management / Science,"Faculty of Business, Economics and Law + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-science-2335
"Business Management / Tourism, Hospitality and Event Management","Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-business-management-tourism-hospitality-and-event-management-2475
Clinical Exercise Physiology (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-clinical-exercise-physiology-honours-2413
Commerce / Arts,"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-commerce-arts-2337
Commerce / Diploma in Languages,"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-commerce-diploma-languages-2542
Commerce / Economics,"Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-commerce-economics-2338
Commerce / Information Technology,"Faculty of Business, Economics and Law + Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-commerce-information-technology-2572
Commerce / Science,"Faculty of Business, Economics and Law + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-commerce-science-2466
Communication / Arts,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-communication-arts-2504
Communication / Journalism,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-communication-journalism-2558
Computer Science / Arts,"Faculty of Engineering, Architecture and Information Technology + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-arts-2562
Computer Science / Business Management,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-business-management-2563
Computer Science / Commerce,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-commerce-2564
Computer Science / Economics,"Faculty of Engineering, Architecture and Information Technology + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-economics-2565
Computer Science / Master of Cyber Security,"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,本硕连读,https://study.uq.edu.au/study-options/programs/bachelor-computer-science-master-cyber-security-2560
Computer Science / Master of Data Science,"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,本硕连读,https://study.uq.edu.au/study-options/programs/bachelor-computer-science-master-data-science-2561
Computer Science / Science,"Faculty of Engineering, Architecture and Information Technology + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-computer-science-science-2566
Criminology and Criminal Justice / Arts,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-criminology-and-criminal-justice-arts-2521
Economics / Arts,"Faculty of Business, Economics and Law + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-economics-arts-2468
Economics / Science,"Faculty of Business, Economics and Law + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-economics-science-2470
Education (Primary),"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-education-primary-2306
Education (Primary) (Honours),"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-education-primary-honours-2380
Education (Secondary),"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-education-secondary-2312
Engineering (Honours),"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-engineering-honours-2455
Environmental Management (Honours),"Faculty of Science",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-environmental-management-honours-2376
Exercise and Sport Sciences (Honours),"Faculty of Health, Medicine and Behavioural Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-exercise-and-sport-sciences-honours-2371
"Health, Sport and Physical Education (Honours)","Faculty of Health, Medicine and Behavioural Sciences + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-health-sport-and-physical-education-honours-2372
"Human Movement & Nutrition Sci / Tourism, Hospitality & Event Mgmt","Faculty of Health, Medicine and Behavioural Sciences + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-nutrition-sci-tourism-hospitality-event-mgmt-2528
Human Movement and Nutrition Sciences / Arts,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-and-nutrition-sciences-arts-2526
Human Movement and Nutrition Sciences / Business Management,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Business, Economics and Law",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-and-nutrition-sciences-business-management-2527
Human Movement and Nutrition Sciences / Diploma in Languages,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,交叉学科（单学位）,https://study.uq.edu.au/study-options/programs/bachelor-human-movement-and-nutrition-sciences-diploma-languages-2576
Human Movement and Nutrition Sciences / Information Technology,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-and-nutrition-sciences-information-technology-2573
Human Movement and Nutrition Sciences / Journalism,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-and-nutrition-sciences-journalism-2529
Human Movement and Nutrition Sciences / Science,"Faculty of Health, Medicine and Behavioural Sciences + Faculty of Science",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-human-movement-and-nutrition-sciences-science-2532
Information Technology / Arts,"Faculty of Engineering, Architecture and Information Technology + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-information-technology-arts-2574
Information Technology / Design,"Faculty of Engineering, Architecture and Information Technology",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-information-technology-design-2555
Journalism / Arts,"Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-journalism-arts-2506
Laws (Honours),"Faculty of Business, Economics and Law",主校区,4,TRUE,单学位,https://study.uq.edu.au/study-options/programs/bachelor-laws-honours-2471
Mathematics / Arts,"Faculty of Science + Faculty of Humanities, Arts and Social Sciences",主校区,4,TRUE,双学位,https://study.uq.edu.au/study-options/programs/bachelors-mathematics-arts-2472
